ID;FXID;PLID;team_id;ps_timestamp;ps_endstamp;MatchTime;period;x_coord;y_coord;x_coord_end;y_coord_end;action;actionName;ActionType;ActionTypeName;Actionresult;ActionResultName;qualifier3;qualifier3Name;qualifier4;qualifier4Name;qualifier5;qualifier5Name;Metres;PlayNum;SetNum;sequence_id;player_advantage;score_advantage;homeTeamID;awayTeamID;kickofftime;hometeamHTscore;awayteamHTscore;hometeamFTscore;awayteamFTscore;hometeamCurrentScore;awayteamCurrentScore;venueID;cityID;cityName;roundNumber;playerShirtNumber;playerpositionID;playerpositionName;homecoachID;homecoachName;awaycoachID;awaycoachName;refereeID;assistantreferee1ID;assistantreferee2ID;videoReferee1ID;competitionID;isHome;result
87;932657;27744;2350;55.24;55.24;104;1;90;8;0;0;43;Ruck OOA;574;Secured;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;5;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
88;932657;22551;2350;56.48;56.48;105;1;90;8;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
89;932657;22551;2350;57.08;57.08;106;1;89;9;0;0;47;Playmaker Options;671;Halfback at Breakdown;675;Playmaker Option - Pass;0;;0;;0;;0;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
90;932657;22551;2350;57.08;57.08;106;1;89;9;89;9;3;Pass;169;Complete;0;;686;Medium Pass;682;Right Pass;0;;0;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
91;932657;20321;2350;57.76;57.76;106;1;87;16;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;1;1;Loosehead Prop;0;;0;;3;1000335;1000666;51;242;N;L
92;932657;20321;2350;57.76;57.76;106;1;87;16;0;0;47;Playmaker Options;656;First Receiver;673;Playmaker Option - Carry;0;;0;;0;;0;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;1;1;Loosehead Prop;0;;0;;3;1000335;1000666;51;242;N;L
93;932657;31014;2300;58.44;58.44;107;1;10;52;0;0;40;Defensive Action;560;Tackle Arrival;0;;0;;0;;0;;0;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;Y;W
94;932657;23932;2300;58.72;58.72;107;1;10;52;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;Y;W
95;932657;20321;2350;59.56;59.56;108;1;90;8;90;14;1;Carry;101;One Out Drive;108;Tackled Neutral CarryEnd;110;Neutral Gain line;461;Neutral Contact CarryEnd;502;2 Tacklers Committed;0;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;1;1;Loosehead Prop;0;;0;;3;1000335;1000666;51;242;N;L
96;932657;19654;2300;59.48;59.48;108;1;10;52;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;8;8;Number 8;0;;0;;3;1000335;1000666;51;242;Y;W
97;932657;2350;2350;59.56;60.64;108;1;90;14;0;0;23;Ruck;0;Won Outright;401;Won Outright;550;Equal to Previous  Gainline;553;1-2 Seconds;662;Mid Right Open Movement Ruck;0;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
98;932657;21185;2350;60.32;60.32;109;1;90;14;0;0;43;Ruck OOA;574;Secured;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;6;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;N;L
99;932657;22551;2350;60.64;60.64;109;1;90;14;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;7;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
100;932657;22551;2350;60.64;60.64;109;1;90;14;0;0;47;Playmaker Options;671;Halfback at Breakdown;673;Playmaker Option - Carry;0;;0;;0;;0;7;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
101;932657;22551;2350;62.24;62.24;111;1;90;14;92;21;1;Carry;102;Pick and Go;121;Pass CarryEnd;109;Crossed Gain line;0;;500;0 Tacklers Committed;1;7;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
102;932657;22551;2350;62.24;62.24;111;1;92;21;92;21;3;Pass;169;Complete;0;;679;Short Pass;682;Right Pass;0;;0;7;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
103;932657;24578;2350;62.68;62.68;111;1;90;26;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;7;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;N;L
104;932657;24778;2300;63.84;63.84;112;1;8;39;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;7;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
105;932657;24578;2350;64.96;64.96;113;1;90;14;93;30;1;Carry;103;Other Carry;108;Tackled Neutral CarryEnd;109;Crossed Gain line;461;Neutral Contact CarryEnd;502;2 Tacklers Committed;2;7;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;N;L
106;932657;21546;2300;64.92;64.92;113;1;8;39;0;0;2;Tackle;144;Line Tackle;153;Complete;441;Assist;474;Neutral Tackle;0;;0;7;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
107;932657;2350;2350;64.96;65.88;113;1;93;30;0;0;23;Ruck;0;Won Outright;401;Won Outright;548;Over Previous Gainline;552;0-1 Seconds;664;Close Right Open Movement Ruck;0;7;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
108;932657;21635;2350;65.28;65.28;114;1;93;30;0;0;43;Ruck OOA;574;Secured;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;7;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;15;15;Full Back;0;;0;;3;1000335;1000666;51;242;N;L
109;932657;27744;2350;65.88;65.88;114;1;92;30;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;8;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
110;932657;27744;2350;66.52;66.52;115;1;91;30;91;30;3;Pass;169;Complete;0;;686;Medium Pass;682;Right Pass;0;;0;8;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
111;932657;27744;2350;66.52;66.52;115;1;91;30;0;0;47;Playmaker Options;672;Acting Halfback at Breakdown;675;Playmaker Option - Pass;0;;0;;0;;0;8;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
112;932657;23694;2350;67.08;67.08;116;1;91;36;0;0;47;Playmaker Options;656;First Receiver;673;Playmaker Option - Carry;0;;0;;0;;0;8;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;N;L
113;932657;23694;2350;67.08;67.08;116;1;91;36;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;8;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;N;L
114;932657;2300;2300;67.40;67.40;116;1;9;32;0;0;45;Defensive Exit;628;Failed Exit From 22;0;;0;;0;;0;;0;8;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
115;932657;19751;2300;67.40;67.40;116;1;9;32;0;0;2;Tackle;144;Line Tackle;156;Turnover Won;0;;474;Neutral Tackle;0;;0;8;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
116;932657;23694;2350;68.12;68.12;117;1;93;30;92;36;1;Carry;101;One Out Drive;119;Error CarryEnd;111;Failed Gain line;461;Neutral Contact CarryEnd;501;1 Tackler Committed;0;8;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;N;L
117;932657;23694;2350;68.12;68.12;117;1;92;36;0;0;8;Turnover;256;Lost Ball Forced;677;Error on Attack;0;;0;;0;;0;8;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;N;L
118;932657;2350;2350;21.00;69.08;118;1;59;67;96;40;15;Possession;311;Kick Return;318;Turnover;0;;0;;0;;37;8;2;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
119;932657;23917;2300;69.08;69.08;118;1;4;28;0;0;18;Collection;274;Defensive Loose Ball;277;Success;0;;0;;0;;0;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;11;11;Left Wing;0;;0;;3;1000335;1000666;51;242;Y;W
120;932657;20559;2350;69.84;69.84;118;1;96;42;0;0;12;Missed Tackle;162;Bumped Off;166;Tackled;0;;0;;0;;0;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;8;8;Number 8;0;;0;;3;1000335;1000666;51;242;N;L
121;932657;20559;2350;69.84;69.84;118;1;96;42;0;0;2;Tackle;144;Line Tackle;161;Missed;0;;475;Ineffective Tackle;0;;0;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;8;8;Number 8;0;;0;;3;1000335;1000666;51;242;N;L
122;932657;23917;2300;70.12;70.12;119;1;4;26;0;0;10;Attacking Qualities;116;Defender Beaten;0;;0;;0;;0;;0;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;11;11;Left Wing;0;;0;;3;1000335;1000666;51;242;Y;W
123;932657;27528;2350;72.12;72.12;121;1;90;49;0;0;2;Tackle;144;Line Tackle;160;Passive;0;;475;Ineffective Tackle;0;;0;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;N;L
124;932657;24589;2350;72.24;72.24;121;1;90;49;0;0;40;Defensive Action;560;Tackle Arrival;0;;0;;0;;0;;0;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
125;932657;22551;2350;72.36;72.36;121;1;90;49;0;0;2;Tackle;144;Line Tackle;160;Passive;0;;475;Ineffective Tackle;0;;0;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
126;932657;23917;2300;73.12;73.12;122;1;4;28;11;17;1;Carry;103;Other Carry;107;Tackled Dominant CarryEnd;109;Crossed Gain line;460;Dominant Contact CarryEnd;503;3 Tacklers Committed;7;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;11;11;Left Wing;0;;0;;3;1000335;1000666;51;242;Y;W
127;932657;2300;2300;73.12;76.56;122;1;11;17;0;0;23;Ruck;0;Won Outright;401;Won Outright;551;N/A Gainline;555;3-4 Seconds;660;Wide Right Open Movement Ruck;0;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
128;932657;21560;2300;73.16;73.16;122;1;11;17;0;0;43;Ruck OOA;575;Attended;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;13;13;Outside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
129;932657;23299;2300;73.72;73.72;122;1;11;17;0;0;43;Ruck OOA;574;Secured;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;1;1;Loosehead Prop;0;;0;;3;1000335;1000666;51;242;Y;W
130;932657;18727;2300;74.68;74.68;123;1;11;17;0;0;43;Ruck OOA;574;Secured;585;Own Team 3rd Entry;590;OOA Entry 3rd Entry- Att;632;Attacking OOA;0;3;3;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;Y;W
131;932657;23914;2300;75.80;75.80;124;1;11;17;0;0;43;Ruck OOA;574;Secured;586;Own Team 4th Entry;591;OOA Entry 4th Entry- Att;632;Attacking OOA;0;4;4;1;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;15;15;Full Back;0;;0;;3;1000335;1000666;51;242;Y;W
132;932657;20082;2300;76.56;76.56;125;1;10;17;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
133;932657;20082;2300;76.96;76.96;125;1;10;18;0;0;47;Playmaker Options;671;Halfback at Breakdown;675;Playmaker Option - Pass;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
134;932657;20082;2300;76.96;76.96;125;1;10;18;10;18;3;Pass;169;Complete;0;;686;Medium Pass;682;Right Pass;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
135;932657;19751;2300;78.04;78.04;126;1;8;27;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
136;932657;19751;2300;78.08;78.08;127;1;9;27;9;27;3;Pass;169;Complete;0;;679;Short Pass;682;Right Pass;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
137;932657;19751;2300;78.08;78.08;127;1;9;27;0;0;47;Playmaker Options;656;First Receiver;675;Playmaker Option - Pass;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
138;932657;21546;2300;79.00;79.00;127;1;5;30;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
139;932657;21546;2300;79.04;79.04;127;1;7;31;0;0;47;Playmaker Options;657;Second Receiver;675;Playmaker Option - Pass;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
140;932657;21546;2300;79.04;79.04;127;1;7;31;7;31;3;Pass;172;Break;0;;680;Long Pass;682;Right Pass;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
141;932657;21546;2300;79.24;79.24;128;1;7;31;0;0;10;Attacking Qualities;527;Break Assist;0;;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
142;932657;2300;2300;80.68;80.68;129;1;2;46;0;0;45;Defensive Exit;629;Carried out of 22;0;;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
143;932657;17160;2300;80.68;80.68;129;1;2;46;0;0;47;Playmaker Options;658;Third Receiver;673;Playmaker Option - Carry;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
144;932657;17160;2300;80.68;80.68;129;1;2;46;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
145;932657;29829;2350;82.96;82.96;131;1;78;11;0;0;2;Tackle;146;Edge Tackle;161;Missed;0;;475;Ineffective Tackle;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;11;11;Left Wing;0;;0;;3;1000335;1000666;51;242;N;L
146;932657;29829;2350;82.96;82.96;131;1;78;11;0;0;12;Missed Tackle;163;Stepped;167;Clean Break;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;11;11;Left Wing;0;;0;;3;1000335;1000666;51;242;N;L
147;932657;17160;2300;83.16;83.16;132;1;22;57;0;0;10;Attacking Qualities;116;Defender Beaten;0;;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
148;932657;17160;2300;84.04;84.04;132;1;30;54;0;0;10;Attacking Qualities;112;Initial Break;530;Line Break;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
149;932657;20321;2350;84.40;84.40;133;1;75;12;0;0;2;Tackle;143;Cover Tackle;161;Missed;0;;475;Ineffective Tackle;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;1;1;Loosehead Prop;0;;0;;3;1000335;1000666;51;242;N;L
150;932657;20321;2350;84.40;84.40;133;1;75;12;0;0;12;Missed Tackle;164;Outpaced;167;Clean Break;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;1;1;Loosehead Prop;0;;0;;3;1000335;1000666;51;242;N;L
151;932657;17160;2300;84.56;84.56;133;1;25;56;0;0;10;Attacking Qualities;116;Defender Beaten;0;;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
152;932657;17160;2300;85.24;85.24;134;1;11;17;31;54;1;Carry;103;Other Carry;121;Pass CarryEnd;109;Crossed Gain line;0;;502;2 Tacklers Committed;20;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
153;932657;17160;2300;85.24;85.24;134;1;31;54;31;54;3;Pass;169;Complete;0;;679;Short Pass;681;Left Pass;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
154;932657;20082;2300;85.36;85.36;134;1;31;50;0;0;10;Attacking Qualities;113;Supported Break;0;;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
155;932657;20082;2300;85.36;85.36;134;1;31;50;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
156;932657;20082;2300;86.60;86.60;135;1;31;54;39;50;1;Carry;106;Support Carry;120;Kick CarryEnd;109;Crossed Gain line;0;;500;0 Tacklers Committed;8;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
157;932657;20082;2300;86.60;86.60;135;1;39;50;82;58;4;Kick;190;Territorial;199;Collected Bounce;185;Kick in Play;0;;0;;42;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
158;932657;2300;2300;69.08;91.08;140;1;4;28;82;58;15;Possession;308;Turnover Won;351;Kick in Play;112;Initial Break;0;;0;;78;2;3;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
159;932657;23362;2350;91.08;91.08;140;1;18;10;0;0;18;Collection;274;Defensive Loose Ball;277;Success;0;;0;;0;;0;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;14;14;Right Wing;0;;0;;3;1000335;1000666;51;242;N;L
160;932657;24814;2300;92.08;92.08;141;1;83;58;0;0;2;Tackle;142;Chase Tackle;159;Sack;0;;473;Dominant Tackle;0;;0;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;14;14;Right Wing;0;;0;;3;1000335;1000666;51;242;Y;W
161;932657;17160;2300;94.16;94.16;143;1;83;58;0;0;2;Tackle;142;Chase Tackle;153;Complete;441;Assist;474;Neutral Tackle;0;;0;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
162;932657;23362;2350;95.24;95.24;144;1;18;10;16;8;1;Carry;104;Kick Return;409;Tackled Ineffective Carry End;111;Failed Gain line;462;Ineffective Contact CarryEnd;502;2 Tacklers Committed;0;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;14;14;Right Wing;0;;0;;3;1000335;1000666;51;242;N;L
163;932657;2350;2350;95.24;115.08;144;1;16;8;0;0;23;Ruck;0;Won Outright;401;Won Outright;551;N/A Gainline;558;6+ Seconds;668;Tight Right Open Movement Ruck;0;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
164;932657;29829;2350;95.64;95.64;144;1;16;8;0;0;43;Ruck OOA;574;Secured;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;11;11;Left Wing;0;;0;;3;1000335;1000666;51;242;N;L
165;932657;17160;2300;96.52;96.52;145;1;84;60;0;0;43;Ruck OOA;577;Not Clearing;583;Own Team 1st Entry;603;OOA Entry 1st Entry- Def;633;Defensive OOA;0;1;1;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
166;932657;20559;2350;96.80;96.80;145;1;16;8;0;0;43;Ruck OOA;574;Secured;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;8;8;Number 8;0;;0;;3;1000335;1000666;51;242;N;L
167;932657;27023;2350;97.00;97.00;145;1;16;8;0;0;43;Ruck OOA;574;Secured;585;Own Team 3rd Entry;590;OOA Entry 3rd Entry- Att;632;Attacking OOA;0;3;3;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;13;13;Outside Centre;0;;0;;3;1000335;1000666;51;242;N;L
168;932657;24578;2350;100.24;100.24;149;1;16;8;0;0;43;Ruck OOA;574;Secured;586;Own Team 4th Entry;591;OOA Entry 4th Entry- Att;632;Attacking OOA;0;4;4;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;N;L
169;932657;27744;2350;109.40;109.40;158;1;16;8;0;0;43;Ruck OOA;574;Secured;587;Own Team 5th+ Entry;592;OOA Entry 5th Entry- Att;632;Attacking OOA;0;5;5;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
170;932657;21185;2350;111.48;111.48;200;1;16;8;0;0;43;Ruck OOA;574;Secured;587;Own Team 5th+ Entry;593;OOA Entry 6th Entry- Att;632;Attacking OOA;0;6;6;1;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;N;L
171;932657;22551;2350;115.08;115.08;204;1;14;8;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
172;932657;22551;2350;115.64;115.64;204;1;13;8;0;0;47;Playmaker Options;671;Halfback at Breakdown;674;Playmaker Option - Kick;0;;0;;0;;0;2;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
173;932657;2350;2350;115.64;115.64;204;1;13;8;0;0;45;Defensive Exit;630;Kicked out of 22;0;;0;;0;;0;;0;2;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
174;932657;22551;2350;115.64;115.64;204;1;13;8;33;0;4;Kick;346;Box;193;Kick in Touch (Full);186;Kick in Play (Own 22);0;;0;;20;2;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
175;932657;2350;2350;0.00;119.76;208;1;50;34;33;0;26;Sequence;307;50m Restart;315;Kick Out of Play;0;;0;;0;;0;2;4;0;0;0;2300;2350;15:00;27;14;41;22;0;0;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
